slug,area,latitude,longitude,phone,website,rating,review_count,hero_image,photos
pure-home-care-centre,Taman Pasir Wang,,,,,4.5,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2-E6MahujloTXnl1eT4v5PL8rt9qlsqQvkgaCtvgJknXBU_zscrH_2dwU_wbjknteWcyBpAOqor_ThWR4p3YMXOE9ih4xjFs9gV1hDkmge-OhN-La36EBEX4YPUT69FtR9d78=w408-h408-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2-E6MahujloTXnl1eT4v5PL8rt9qlsqQvkgaCtvgJknXBU_zscrH_2dwU_wbjknteWcyBpAOqor_ThWR4p3YMXOE9ih4xjFs9gV1hDkmge-OhN-La36EBEX4YPUT69FtR9d78=w408-h408-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2-E6MahujloTXnl1eT4v5PL8rt9qlsqQvkgaCtvgJknXBU_zscrH_2dwU_wbjknteWcyBpAOqor_ThWR4p3YMXOE9ih4xjFs9gV1hDkmge-OhN-La36EBEX4YPUT69FtR9d78=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlO2WyU9OSPSsQBJ5bcDa6WZkmAJlsdFsgEN95Sti6faEUkhb6tpOoexBB9D8sqw3h2ODTlXaL5JoPme8mApr_XkmYDN-sN-MJefNwGx1FQQRcdo6rIWSYwFbkV7Ic3YFs3HC0=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VqFw0ujNB2bzcY1owb_kdg&cb_client=lu.gallery.gps&w=160&h=106&yaw=199.21277&pitch=0&thumbfov=100
northern-retirement-care-centre,Taman Haji Othman,,,,,3,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_nM8YE1Mr-6fwVKR20_Zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.40092&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_nM8YE1Mr-6fwVKR20_Zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.40092&pitch=0&thumbfov=100|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_nM8YE1Mr-6fwVKR20_Zg&cb_client=lu.gallery.gps&w=160&h=106&yaw=95.40092&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZznokxgZPrZDxfK0tIf1KXPBlkWNCVv_XSOxXMZNydJIsedHyUCfuSWTnB_DxiwaIkdLxi-5nud96GTBsZ04Y9K8MVy4gCWAaoFQKfQyQvocwEomT2g8N0MLlBv84rcW_iyU=w1920-h1080-k-no
pusat-aktiviti-warga-emas-bandar-tun-razak-jengka,Taman Lknp,,,,,4,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1dTTN0Mx6cJdF4XfPFl9oN_nre7KnqePIVWxaKExC6MFBwwXnzci5htTtaTtRaZaWlHZxPB-J_domQFB3Mda3ml1e0Ev1cgF-fGhfyuRfaWAy-7SAbtDNNFGEWKClZK1aB1gT62XXGC4e=w408-h271-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1dTTN0Mx6cJdF4XfPFl9oN_nre7KnqePIVWxaKExC6MFBwwXnzci5htTtaTtRaZaWlHZxPB-J_domQFB3Mda3ml1e0Ev1cgF-fGhfyuRfaWAy-7SAbtDNNFGEWKClZK1aB1gT62XXGC4e=w408-h271-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1dTTN0Mx6cJdF4XfPFl9oN_nre7KnqePIVWxaKExC6MFBwwXnzci5htTtaTtRaZaWlHZxPB-J_domQFB3Mda3ml1e0Ev1cgF-fGhfyuRfaWAy-7SAbtDNNFGEWKClZK1aB1gT62XXGC4e=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qc1Topv1YZZqPJ8NyF2Etg&cb_client=lu.gallery.gps&w=160&h=106&yaw=174.5071&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTD6BSCQFCPuBKiGD4gA-08jzY8uYBmglUXkQa4Rahj-sdwzu-T9Adhf3W_E_ih8iU_OLghEL6aZnyUagj-L4HB1EGKE5B8FUVWZSm_xiIw9qb7og0aWwU4R6kPlH6mKyaxUbW1g=w1920-h1080-k-no
pusat-aktiviti-warga-emas-pawe-kompleks-penyayang-,Kompleks Pentadbiran Kerajaan Negeri Pahang,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sZZ7ffxTcMFFbrjv-F4Sig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.2815&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sZZ7ffxTcMFFbrjv-F4Sig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.2815&pitch=0&thumbfov=100
passion-care-centre,Likas,,,,https://passioncare.my/,3.5,41,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdxUe0rvehDxuUYzMDM3oijtn2AuBwdXcCy7k6FF2DvwE-SYTQ4WcTmaRN1ttHnu6JMaYu53QlY2MpsS5vDdzbdY4abZQ-kE8Xtei_17Lfu0ZXC2ErM83DPkuEnLul7MkrH2ZyoQ=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdxUe0rvehDxuUYzMDM3oijtn2AuBwdXcCy7k6FF2DvwE-SYTQ4WcTmaRN1ttHnu6JMaYu53QlY2MpsS5vDdzbdY4abZQ-kE8Xtei_17Lfu0ZXC2ErM83DPkuEnLul7MkrH2ZyoQ=w426-h240-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdxUe0rvehDxuUYzMDM3oijtn2AuBwdXcCy7k6FF2DvwE-SYTQ4WcTmaRN1ttHnu6JMaYu53QlY2MpsS5vDdzbdY4abZQ-kE8Xtei_17Lfu0ZXC2ErM83DPkuEnLul7MkrH2ZyoQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSB2x4HasBryGLA4IAxgaDx6y73uRm8ADjHVyHfZ2bzxhexQzUWJHmMtvd4CYIpyl1l2J3rGtFxFm5-7sNJ-iYX4O3B7pmS1L-CMP5XcnR1I703Xmx7V98sYgvG1wQnUGcU85jPg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHhStVv7N1EAVJfiFBsqKzwi2FmsFqnxu59v6Sg2IgtsfBAegeX2P3PTHhBXH_eOYQ1YMqO5Guwkw_XsDuCToa1B5Qx0u_WFu4Nt-9TDdZC02WD19CcgKJgl_v4rjKn0XR3wO0=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBwdsJ_G312Zu6UlMEmZMcZNapVIq9tGsYZuOjiggJctdIPgt-Q4pMfEp5Y1Jjvbtu8S6rpjyVrrwBbtnZMacN_F5WfCiRzLnozXvFKRUzH6n3UBSMQKuye-TrWEkA8gBJOKzh=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbhoWsFbi2s1RFriUNz-HHO3VCzGHJAX_--MZ47-1as699AktW9QGpFYqJthNFsKraceTk-_4HpRzbQDu-MotNgysmJ3N-yelBR6lw00l2ouLo4QVmk_rmiq028WJjuL1ez6LWCwXCfulr=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGGzV5SQxponBeJAcZ5LuX1zM_RiRojLO70wr4PUnv1RNr0EBEvhTKy46uXAUYQTkvc1CCb0uezanqOcX8vExeF8OTE33k6BbrFywk_e4f2vgz4oi7MzXPzlWIEd2o84VDQXj6=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Vl1i56DJzw4DW0Rwe9T5A&cb_client=lu.gallery.gps&w=160&h=106&yaw=352.33038&pitch=0&thumbfov=100
pusat-jagaan-aisyah-al-iman,Kampung Batu Satu Peramu,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0dwfA1nh527d_37_Mx_XFd9aduSVgrh4M-VYGDwrh76wS6dSm-O2F5rf94YJaPCwLhL5lQ4EpDMWlUQ-ChmpI9NNHVW3Y7iBddk7IRxPLYgO628s5SikyUQBXdI1ZC8IUpuULYaoVg4xI=w408-h307-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0dwfA1nh527d_37_Mx_XFd9aduSVgrh4M-VYGDwrh76wS6dSm-O2F5rf94YJaPCwLhL5lQ4EpDMWlUQ-ChmpI9NNHVW3Y7iBddk7IRxPLYgO628s5SikyUQBXdI1ZC8IUpuULYaoVg4xI=w408-h307-k-no|https://lh3.googleusercontent.com/p/AF1QipOoys2C3UzXXMRq6M8sObzNzx_fPbVQfqCB7cRN=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipPiXLNENnG2Xyl1sbqPlSKgeBOEsEcyCYi6Eufc=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipNXMfLIQ2OC3OwE232fAMQgl0MOYh6Odriw2Q3w=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=295qdtzhhBjDnGJDArrx4w&cb_client=lu.gallery.gps&w=160&h=106&yaw=255.96936&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/p/AF1QipM7bdDqoS3XY0scDYRS76D8_9GGqflpgkqEBAnC=w1920-h1080-k-no
pusat-aktiviti-warga-emas-jempol,Kuala Klawang,2.938232,102.0680621,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huNg-ab-nqG5X9KnR_OJ4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.3846&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huNg-ab-nqG5X9KnR_OJ4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.3846&pitch=0&thumbfov=100|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huNg-ab-nqG5X9KnR_OJ4g&cb_client=lu.gallery.gps&w=160&h=106&yaw=249.3846&pitch=0&thumbfov=100|https://lh3.googleusercontent.com/p/AF1QipP_Aa36jF7qAZbDdoob-qeuoDc9p9VHoSQmqdr2=w1920-h1080-k-no
pusat-jagaan-ai-xin,Taman Seri Bakri 2,2.0413996,102.6250666,,https://www.facebook.com/aileenong.themorticianart,4.3,8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFowkwRgzuoAq7fVnuLZnZSRlM-gNDnTm3Q2oKqk3T91_z7SYqao7vuq7LOocG09b0eQaecTgQsxkBZRRHDKf2CUJ8i55Nzqg6YYn5l2buJKiWHr83hNZcXf1ofPoi5nt3ggPs=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFowkwRgzuoAq7fVnuLZnZSRlM-gNDnTm3Q2oKqk3T91_z7SYqao7vuq7LOocG09b0eQaecTgQsxkBZRRHDKf2CUJ8i55Nzqg6YYn5l2buJKiWHr83hNZcXf1ofPoi5nt3ggPs=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFowkwRgzuoAq7fVnuLZnZSRlM-gNDnTm3Q2oKqk3T91_z7SYqao7vuq7LOocG09b0eQaecTgQsxkBZRRHDKf2CUJ8i55Nzqg6YYn5l2buJKiWHr83hNZcXf1ofPoi5nt3ggPs=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAELar9RqR2urfE_e4PUiTL5kr4SObz9rvY6NguAdYSpSE_VnIkO2TKpyrmPruU63i9WMOf2j_1SkZtkf6P9TOu5lzA8JNnS_OrSwOvyVk5vC_gMFG27nQpzqn4prX_I6pBnF10shg=w1920-h1080-k-no|https://lh3.googleusercontent.com/p/AF1QipP33NjbGH6xVOT3cIcOqQ-3OxN2gZIiFia4YU9H=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F77tR9t7HCJShz6Rsz0mWQ&cb_client=lu.gallery.gps&w=160&h=106&yaw=0.80298334&pitch=0&thumbfov=100
pusat-aktiviti-warga-emas-sikamat,Kg Seri Sekamat,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KqjlirZtBFCeaYKHl11A_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.989244&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KqjlirZtBFCeaYKHl11A_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.989244&pitch=0&thumbfov=100
pusat-jagaan-an-xie,Cheras,,,,,4.4,5,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElqzzNXEarDE91o5AULZerv31UGuxeR2U-ep8BZmKCwgfICSX3gynzOHr_sJTcYTSRZkGCwTSy1yr7h_MHk7Y9gQ6mYhEbznBnJvmYm-x8eTDPzIYrORVDEngB9Rw-nbP7rlH4=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElqzzNXEarDE91o5AULZerv31UGuxeR2U-ep8BZmKCwgfICSX3gynzOHr_sJTcYTSRZkGCwTSy1yr7h_MHk7Y9gQ6mYhEbznBnJvmYm-x8eTDPzIYrORVDEngB9Rw-nbP7rlH4=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAElqzzNXEarDE91o5AULZerv31UGuxeR2U-ep8BZmKCwgfICSX3gynzOHr_sJTcYTSRZkGCwTSy1yr7h_MHk7Y9gQ6mYhEbznBnJvmYm-x8eTDPzIYrORVDEngB9Rw-nbP7rlH4=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-zgeMfsyyHaMCNOZ1RJR7gvg1DHjshzjJKoAU8uEfnrZOSju1hPc-kYghfyWKHHbQXX5l5UHLGMvL-ARtXZo5ox0P8UjpWyeBJqC8J3MOPBA6VJN5PkLhRL_PnciTYNBR2cjq=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRzKcEvOzkhoOHIriHQyHNY8amj9AD50ROXY4sGWfN2SW7jqp8GfCUJuPV0Ugjq8f4_HFuYiN6yBRxpp60JVV95dSxMMH2Uc-yMycXosE-ju3sX6A8L2ednTBt_MQUX8lAooNXQQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcg6k5FLDCG7oP3CIBouvAB3Av3zzzsHUCZkQYDdYZOTYxB3J09lJlh8Jf7_q2d82ZtdMcWHWVKEV7BjS4kynS8HhW1Zc-XaXo4Hf6eEgHa_3AB-nvKp1gdNHq2z73XyjNnKM=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiv5ZLkaQGENXk0PwjB1VQOD6OJSpXpuLaR0khR-R_uNueLtaV6Dp68huyI5mLikrCdvymB1lBaonENYIlHrQfjcf4TAIe04DpybKmJ_FPFFNbxLI4wMCuqYDalCmhIRok83nr=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPmvHINHhLQhshNlSyN4M1kpzvt3Q3ZjmXhP5jIwI0RfN8Djmbaq8zVLVlcBQHBvxYA4bJhzJoAKXuAAKCT4qDR9W4vi97Ls4rtlMEL6u6KF0eRmpT616BG31CXF4YyB3dnEWR=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rQvY8GJBwkO3N3jK6_RWqA&cb_client=lu.gallery.gps&w=160&h=106&yaw=187.10617&pitch=0&thumbfov=100
pusat-jagaan-aman-damai,Kampung Baru Seri Kembangan,,,,,4.4,8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGG269lLtRmySdheEfeLVT53uVTE46Y7vfHMdim_iTPI3boHytzwSN-K3IZH2cjhaNWGoC7HS0EChon2sY_5jZnDyhyZo7qOtF_5lRR9PfJYNuzlcoCywF4yVPBC33G_qxZnOc=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGG269lLtRmySdheEfeLVT53uVTE46Y7vfHMdim_iTPI3boHytzwSN-K3IZH2cjhaNWGoC7HS0EChon2sY_5jZnDyhyZo7qOtF_5lRR9PfJYNuzlcoCywF4yVPBC33G_qxZnOc=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGG269lLtRmySdheEfeLVT53uVTE46Y7vfHMdim_iTPI3boHytzwSN-K3IZH2cjhaNWGoC7HS0EChon2sY_5jZnDyhyZo7qOtF_5lRR9PfJYNuzlcoCywF4yVPBC33G_qxZnOc=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgIEXEmNA7EbkUNvQOiv2i0TgyIIm2gYMDlqNeMv8ICSH-zgV-6T8zOohoPSMfoao4ihbIq_LfEYk_ZuoMUoefNNKARHytrhUikmEaYa2jZznkJzamUFXSAohG3RKFBnkMZGn7=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7bOg9UgVuC6JzBMKHpPqtWAUuHisZeRj9PV52xoC5XZD7po3FfD9bWFlnDDLLoprLMwoZT7mo2tcwo-8-N1J3E-FeU0NvlzJQJFSfFvaVdNfqN8xM04BNfboTivf_Avjr3JVXvQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfy_0vSAliYXoLN7jyJx93pqzoR9GUfB6XV_irdJE9ObYPEx_YTsIkbgXnGVXbyNKZjU6D4F-r91E_3PUIGAldB0heiFGVayo17pHNA8Ug0QN_SLpSomsgPGOnMVMQpx4skK18=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFd5hyGzhhpoYj9AxsrnrYhOEKyn3aRJ9sjqUuGjZpjI3I9O6CMB0yO5HDeFG-YrmLVA8GeIMYonrFpw-zVBWtj0lg3Ms2it78uQjuiYbz3ULiugHk4iLT7vzxvwGV2mQZC99vk=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5KIt4qpBa6DZPbPIKF1qQM_jGjJOOntGixG5D3DYcB4OrEwvgh0jfTGOkLdjXbSfNoU7MxXnIwdxqjruyNL7miCOUvVkeNxjiqRFarSWVp8RBmmNJtKjZmqCNIoevHxH9LJ77=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPgvdICWw5-7P3sG0Yj7nnjj7BZ03BweyuHEfh9v0d1bhBDa3A9iDBG8aSCOBAobEe-PyIZwSTHKRBC47XAHTjmeIwsGHnoeszieSXuh2F7Y1UyGY2Jb6yJZKe3fipThqh9EYUXQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdaeYlUUh6OfZyii-fQijesA8tQnpd8jriou_js3w8hymIJb7w9Yye8XGypinCYYUaSvrP_tmFW55wsrFnwa4Nk4WoedfpybDkUgLFtCcAazPwzaa18F1_c2Q6ldU8QE2RRfWI=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8eDrHszdiVHlr076r2vudrotIcx2fiIUX-FKn95OBDMTPNYp0rbJlM3yfcCua1_SWE3efnSm_hHdxU77M9ksdJLLa8yk6FkconprFEyvJnWJQyheCJXZzso73sjRhuCtawuQI9w=w1920-h1080-k-no
pusat-jagaan-catholic-home-management-services-sdn,Taman Budaya,,,,https://kuchingcatholic.org/archdiocesan-pastoral-council/commission-for-mission-human-development/catholic-welfare-services/,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o0gNiL7LlbzvQnYgOpPyIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.950348&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o0gNiL7LlbzvQnYgOpPyIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.950348&pitch=0&thumbfov=100
pusat-jagaan-cinta-sayang,Sungai Petani,,,,https://m.facebook.com/CaringNursingHome/,4.4,8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNW-PsI1OsPacVO8ld0aBg5rQnm10_5T5yosYe6nwiN6N--wOIyBy8YqJwPtz_FzHdL-bLa0rAwtpIl-gxCt7CVFGNUI8K4WJjCZEQLU-WzHd9WR9LRNYDPvHfFSiXGrPlcbg=w408-h306-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNW-PsI1OsPacVO8ld0aBg5rQnm10_5T5yosYe6nwiN6N--wOIyBy8YqJwPtz_FzHdL-bLa0rAwtpIl-gxCt7CVFGNUI8K4WJjCZEQLU-WzHd9WR9LRNYDPvHfFSiXGrPlcbg=w408-h306-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNW-PsI1OsPacVO8ld0aBg5rQnm10_5T5yosYe6nwiN6N--wOIyBy8YqJwPtz_FzHdL-bLa0rAwtpIl-gxCt7CVFGNUI8K4WJjCZEQLU-WzHd9WR9LRNYDPvHfFSiXGrPlcbg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_ejSSJSqG1mRcrjRVOjbDzoQsK-7L4yopuDxfRnn5q30VCOf-bjbJ_rbUR-RFNJOpDppy6DGqgF8c7O3MCmkWKao1Jyf-SNkV3moky8yj8rSLeqReqDjCSsE19_PeB8j_XbUk=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnjQYIytaPXpKf6fQZuoZZsmm9MXbpGki6Ek0_68N9b_c4LHSDUZT86Hw5GAAR0lKWmD5t6_8nBlmBKyiaO3Q0MnurxxPdWZW_nTWfFIxPJjXLl40z3YW_WUkIJTmNRNVE1_zWGQ=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-kfV9YLc1dbfMTAmlriXJXsvAYcJAoEzAP1nbHZ2JJHVNlJXIJRBaFXYUnuYC1-yVFuJbJmrbUEy3rEWSC444xJJtOZq_2J1DbWMSobfDjt3_2X_OlUqj88W25kueubRXsRY=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3bINPR6RCT7QbzshIh3pHQnuCLPFREGJ4QzafM4CStx38rAzeqEZeopEySYUbSWttTGppQmv3tL3JoXyYjBq3vGwieSZ0dlgOS1WQOpKGdZCNEIp8rPxlJi8U1u24AMRWuHm_=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzA_9wJymQ8D3I-afYWIs7JO8WDnhSXvo1QdPsrcEXa9VTlWVrLB0w_DZatbaZkCI9NJkR41prq0wGynnYJ-cQ8BQF9NGHsuIO3b2eQ6DMjOe1x-tTo6pm9MHNSS4SXR9QYeUA=w1920-h1080-k-no|https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vgK3rnie6h-Ke35_H0rMTw&cb_client=lu.gallery.gps&w=160&h=106&yaw=272.3738&pitch=0&thumbfov=100
pusat-jagaan-darul-hanan-pulau-pinang,Kampung Tersusun Pongsu Seribu,,,,http://darulhananpenang.com/,4.5,75,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOj64fEzY3wSwdgOUidKwVdktYz737uaRlpWCpD2o-yjCdpfP38HPONAcDkMGs0cfzRr82iY0r-3CYxuRZnILYkGsEYYilAPwl6xC6Jug8bxXq6YQkCd-L0x3XY8ONYU8xR1mW=w426-h240-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOj64fEzY3wSwdgOUidKwVdktYz737uaRlpWCpD2o-yjCdpfP38HPONAcDkMGs0cfzRr82iY0r-3CYxuRZnILYkGsEYYilAPwl6xC6Jug8bxXq6YQkCd-L0x3XY8ONYU8xR1mW=w426-h240-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOj64fEzY3wSwdgOUidKwVdktYz737uaRlpWCpD2o-yjCdpfP38HPONAcDkMGs0cfzRr82iY0r-3CYxuRZnILYkGsEYYilAPwl6xC6Jug8bxXq6YQkCd-L0x3XY8ONYU8xR1mW=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2Fqbvdgz8o7g2WBAcLgXVsz23N5DN8QqJDc7kXGuIRaV92gPrtDrjJEwywVrcfrUpiWx8d7awqN0KnNV8QKumCpsgfLYmMQkP6x4N3qfBKrhgRMw5BlB3AxCRSun25RbXPUU=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpQYUVsqLzjFxv6a1H191VP1eT9CnEkngbhOI9VilRFhb0xVcckBYB2jkOQ_p6_9gC4ReykPWlFvQTEdYI1MQepr7IY3SKLyCaMFkGGSd3Rz7SU-u_mCYYzBU-U43AEIFeFFE=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvr2xzBdVLGwxhQAAQB1fksQRvYQHbrk58HGGLJO8AzBd5XrOm4n-4jzBXIVVncHIGrH0hsG5V8TDwcG4ZtFwUlmvUJqZ95YhP9wCSMqHG8YQ7MsUhGpopc6RdVA_Uhepu6VWByg=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-sTufJSlzwaD2UDI4rsdXQA3mmeSP_nL3xy1QbL7zruMXz7TDn8GyTkktI1xnfDgzAA0DAzHBO7SVRZvEecqm4NLA12hcIigKK7uQWduIuynSVlmKnMtNx7l_50MXJSJQVFbTxA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2wGkS8Y-wCpj-HE_316xDlKOVhGVmksgW1wu-S-yVRtozikk9_D5cimxX1afozGGu4mT3AbkpdAM3DFaA7ITsoQqGY0XatSa2XDfYa0aUGh4D2T192AOJXCilzvD5iVYizX_E=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6ltRPDVe7ug_K6ZrA6PxsNZIuAA7_WkheI8CGorQjZMHotHUoC6aestwyQOH-t4P88A0DUogu-glv1EGNfW3-bVX09feCrjBJShJ9al25aCWk9pX0WgbqYegmvUoMFLJXkYp_=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAFc-s0fXgVTU-N6iQHNQ5qyh_mG8uOl6MiKqMAihGB1_Rwe69X1sst8OgfcQWGT1Tq4oE5uO8ji-MjgcpOX-qSvNj--LTscE6EXKAR7phw7wLsgDXeTe374RKGc4-VmxoG45hBSEA=w1920-h1080-k-no|https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgq4TtS1TrSw4wORhzkgZx0xFjio6P9G2LfcU9avlAV5k1KYaZHxBgiBVg6ElL9hTJOotJfgCPv-sGDvI6La5tHnjAv-AKmF3IREXotptN2-zBLwBLTQFzuvrci6Sy5Y7nPlXhmw=w1920-h1080-k-no
